SHAPE,sigma,r,adiabatic_time,resamples,overlap,success_prob,dt
22,1,1,10,1,0.9871012938021303,0.9965291668543592,0.1
22,1,1,11,1,0.9891069476949043,0.9726345916057144,0.1
22,1,1,12,1,0.9876275141925032,0.9716181265761807,0.1
22,1,1,13,1,0.9846694682959596,0.998489611997521,0.1
22,1,1,14,1,0.9852427871734746,0.9999717668155692,0.1
22,1,1,15,1,0.9872878541619069,0.9999676782115291,0.1
22,1,2,6,1,0.9467443479000734,0.9984265453399344,0.1
22,1,2,6.5,1,0.9587008713290643,0.9922755234311954,0.1
22,1,2,7,1,0.9687875015979084,0.9810838705302511,0.1
22,1,2,7.5,1,0.9738501791218259,0.9880888806414493,0.1
22,1,2,8,1,0.9854629091899132,0.9420556960549945,0.1
22,1,2,8.5,1,0.9820512412816597,0.994912377984057,0.1
22,1,2,9,1,0.9855024984776966,0.9866794933972614,0.1
22,1,2,9.5,1,0.9976283040582233,0.8160826606427761,0.1
22,1,2,10,1,0.9884374030040255,0.9755885369721757,0.1
22,1,2,11,1,0.9900980427235444,0.9594127880157581,0.1
22,1,2,12,1,0.9875885117711604,0.9709319892103746,0.1
22,1,2,13,1,0.9872671842675504,0.9658147826129263,0.1
22,1,2,14,1,0.9854296469762008,0.9978606842073752,0.1
22,1,2,15,1,0.9883950400234432,0.9870970871160039,0.1
22,1,3,6,1,0.9607003571709335,0.9435768926736471,0.1
22,1,3,6.5,1,0.9635017013723384,0.9696729851286819,0.1
22,1,3,7,1,0.971346297647948,0.9671311470516625,0.1
22,1,3,7.5,1,0.9905792168455276,0.8755614202727525,0.1
22,2,0,0,1,0.8262903013728511,0.9999999999999998,0.1
22,2,0,0.5,1,0.8275542008626663,0.9999999999999993,0.1
22,2,0,1,1,0.831453075579214,1.0000000000000002,0.1
22,2,0,1.5,1,0.837784475316294,0.999999999999998,0.1
22,2,0,2,1,0.8463112049940148,1.0,0.1
22,2,0,2.5,1,0.8567204307459829,0.9999999999999996,0.1
22,2,0,3,1,0.8686338035155077,1.0,0.1
22,2,0,3.5,1,0.8816176909836938,0.9999999999999994,0.1
22,2,0,4,1,0.8951989847159036,0.9999999999999997,0.1
22,2,0,4.5,1,0.9088905675780696,1.0000000000000004,0.1
22,2,0,5,1,0.9222248035445573,1.0000000000000009,0.1
22,2,0,5.5,1,0.9347875580708797,0.9999999999999992,0.1
22,2,1,0,1,0.9417722092198865,0.7546159065309768,0.1
22,2,1,0.5,1,0.8931383348538775,0.8677513376056876,0.1
22,2,1,1,1,0.8421579921579678,0.9850005542365053,0.1
22,2,1,1.5,1,0.9342250974407693,0.8113165294925504,0.1
22,2,1,2,1,0.8821201637167515,0.9325831277869123,0.1
22,2,1,2.5,1,0.8612172178095019,0.9942016983667887,0.1
22,2,1,3,1,0.874080044199666,0.9891119634235673,0.1
22,2,1,3.5,1,0.9207865243199139,0.9160249967823388,0.1
22,2,1,4,1,0.8951989847159035,0.9998129948913235,0.1
22,2,1,4.5,1,0.9373383369395067,0.9324848519782678,0.1
22,2,1,5,1,0.9885606362739612,0.7846583191282226,0.1
22,2,1,5.5,1,0.9610823940493293,0.9072630142814215,0.1
22,2,2,0,1,0.9984664931514183,0.5969428194882607,0.1
22,2,2,0.5,1,0.9864750887570124,0.6359442172860093,0.1
22,2,2,1,1,0.9568403544394162,0.7192334115569926,0.1
22,2,2,1.5,1,0.9266212495368005,0.8035182976157379,0.1
22,2,2,2,1,0.9441592289174636,0.7885988423520636,0.1
22,2,2,2.5,1,0.9412621986515337,0.8092705774169113,0.1
22,2,2,3,1,0.9801289968231166,0.7218681900114383,0.1
22,2,2,3.5,1,0.9145999907648189,0.9198221734978975,0.1
22,2,2,4,1,0.9626252580274897,0.823485177077463,0.1
22,2,2,4.5,1,0.9383852279608481,0.9168419093937836,0.1
22,2,2,5,1,0.9518151586966453,0.9126438136969951,0.1
22,2,2,5.5,1,0.9781404680251171,0.8415871659840259,0.1
22,2,3,0,1,0.961227825106992,0.6960223688214487,0.1
22,2,3,0.5,1,0.9612691259996028,0.7164612892837929,0.1
22,2,3,1,1,0.9281847564245626,0.7897295697133863,0.1
22,2,3,1.5,1,0.8610197439759709,0.9538915537094795,0.1
22,2,3,2,1,0.9493284763460871,0.7585761005302042,0.1
22,2,3,2.5,1,0.8826477902051811,0.9430604690133535,0.1
22,2,3,3,1,0.9997973947728589,0.6117195951806351,0.1
22,2,3,3.5,1,0.9063486542808211,0.9352653488950308,0.1
22,2,3,4,1,0.9455587477714309,0.8661289955534527,0.1
22,2,3,4.5,1,0.958901757552937,0.8481510304612018,0.1
22,2,3,5,1,0.9988264937010477,0.6567985082285407,0.1
22,2,3,5.5,1,0.9646622534231408,0.8856390505387537,0.1
22,2,4,0,1,0.9127567972723475,0.8248705153683608,0.1
22,2,4,0.5,1,0.9001428028997763,0.8437401546440495,0.1
22,2,4,1,1,0.8921395963951319,0.8642795551425075,0.1
22,2,4,1.5,1,0.889189993198497,0.892287665194066,0.1
22,2,4,2,1,0.9931940569336974,0.6088457303824044,0.1
22,2,4,2.5,1,0.947709012376903,0.7971781155139432,0.1
22,2,4,3,1,0.9651941367796705,0.7550467606526814,0.1
22,2,4,3.5,1,0.9898933226745112,0.6417835487486179,0.1
22,2,4,4,1,0.9318793196808882,0.8937090956776862,0.1
22,2,4,4.5,1,0.9557197847476194,0.8544847526436892,0.1
22,2,4,5,1,0.9982572485101248,0.6566653795751384,0.1
22,2,4,5.5,1,0.996795227980747,0.6600231570658108,0.1
22,2,5,0,1,0.9271015276875177,0.781601451435801,0.1
22,2,5,0.5,1,0.9981393774841006,0.553195147130117,0.1
22,2,5,1,1,0.9582397323039556,0.7108729753141452,0.1
22,2,5,1.5,1,0.9563899905149125,0.7259856191444849,0.1
22,2,5,2,1,0.9413525638631505,0.7817589943990032,0.1
22,2,5,2.5,1,0.9736498492081724,0.6920008133660459,0.1
22,2,5,3,1,0.96905457239462,0.7273028920423145,0.1
22,2,5,3.5,1,0.9167743254498077,0.9075892851257291,0.1
22,2,5,4,1,0.9838843391362417,0.7063651467252474,0.1
22,2,5,4.5,1,0.9841246605600961,0.7399131379490459,0.1
22,2,5,5,1,0.9601808682336773,0.8659016547841796,0.1
22,2,5,5.5,1,0.9953128709803681,0.6605878439105141,0.1
22,2,6,0,1,0.9061373901165322,0.8318932736732736,0.1
22,2,6,0.5,1,0.9949479885765791,0.6089084543288843,0.1
22,2,6,1,1,0.931189199469382,0.7796941908961706,0.1
22,2,6,1.5,1,0.9583563520637107,0.7212589636539516,0.1
22,2,6,2,1,0.9069560308292355,0.8600344763738377,0.1
22,2,6,2.5,1,0.942728512151786,0.7868565574857639,0.1
22,2,6,3,1,0.966663576486375,0.7429265672236604,0.1
22,2,6,3.5,1,0.957016811884798,0.7976081362670592,0.1
22,2,6,4,1,0.9534760679208324,0.8328267838173407,0.1
22,2,6,4.5,1,0.9998966829052467,0.5348272638956002,0.1
22,2,6,5,1,0.9958401987504812,0.6061205100713147,0.1
22,2,6,5.5,1,0.9967063002544105,0.6668272190524522,0.1
22,2,7,0,1,0.9650878283734404,0.675340944292811,0.1
22,2,7,0.5,1,0.9777798357007682,0.6430308299601235,0.1
22,2,7,1,1,0.9580795057923257,0.7036193048583038,0.1
22,2,7,1.5,1,0.929800874656408,0.792897009043739,0.1
22,2,7,2,1,0.9962990360104356,0.5377787498767675,0.1
22,2,7,2.5,1,0.9955117847107396,0.5735646724361568,0.1
22,2,7,3,1,0.9421637747287044,0.8079363247639221,0.1
22,2,7,3.5,1,0.9854215964012657,0.662798201820716,0.1
22,2,7,4,1,0.9908322769840207,0.6464092303092916,0.1
22,2,7,4.5,1,0.99149209334048,0.6930520311815899,0.1
22,2,7,5,1,0.9995291575062408,0.5073886760778193,0.1
22,2,7,5.5,1,0.9999952718512283,0.6070943748961213,0.1
22,5,0,0,1,0.8262903013728511,0.9999999999999998,0.1
22,5,0,0.5,1,0.8275542008626663,0.9999999999999993,0.1
22,5,0,1,1,0.831453075579214,1.0000000000000002,0.1
22,5,0,1.5,1,0.837784475316294,0.999999999999998,0.1
22,5,0,2,1,0.8463112049940148,1.0,0.1
22,5,0,2.5,1,0.8567204307459829,0.9999999999999996,0.1
22,5,0,3,1,0.8686338035155077,1.0,0.1
22,5,0,3.5,1,0.8816176909836938,0.9999999999999994,0.1
22,5,0,4,1,0.8951989847159036,0.9999999999999997,0.1
22,5,0,4.5,1,0.9088905675780696,1.0000000000000004,0.1
22,5,0,5,1,0.9222248035445573,1.0000000000000009,0.1
22,5,0,5.5,1,0.9347875580708797,0.9999999999999992,0.1
22,5,1,0,1,0.8305582553048821,0.9944021804561793,0.1
22,5,1,0.5,1,0.9404866312621957,0.7726452096618431,0.1
22,5,1,1,1,0.9818786447657764,0.5717477381603886,0.1
22,5,1,1.5,1,0.8390356153539565,0.9984951999425613,0.1
22,5,1,2,1,0.5085522053150863,0.3038497280233194,0.1
22,5,1,2.5,1,0.9319737532721628,0.8302720875818614,0.1
22,5,1,3,1,0.9929990560048062,0.5870345706123828,0.1
22,5,1,3.5,1,0.9991532222230867,0.6714987483873854,0.1
22,5,1,4,1,0.9750331056578444,0.7877639170699298,0.1
22,5,1,4.5,1,0.93806784383443,0.9341733494146499,0.1
22,5,1,5,1,0.9900389523727455,0.7727326547039706,0.1
22,2,0,16,1,0.9900328634177465,1.0000000000000004,0.1
22,5,1,5.5,1,0.9982424683259471,0.6272696316946034,0.1
22,5,2,0,1,0.9998552624795902,0.42538800939398985,0.1
22,5,2,0.5,1,0.4702446013061412,0.31093082015744544,0.1
22,5,2,1,1,0.9761735174925126,0.5349941911277378,0.1
22,2,0,17,1,0.9928054207560866,1.0000000000000009,0.1
22,5,2,1.5,1,0.9070805951033349,0.8478438386602405,0.1
22,5,2,2,1,0.9897213096490901,0.4892226086635265,0.1
22,5,2,2.5,1,0.9982581970699298,0.6011763492165092,0.1
22,5,2,3,1,0.9190284069497925,0.8848688204317348,0.1
22,2,0,18,1,0.9949429388065236,1.0000000000000004,0.1
22,5,2,3.5,1,0.9528253586660285,0.4809766509854455,0.1
22,5,2,4,1,0.9260491519814097,0.9307778226834881,0.1
22,2,0,19,1,0.996099797339918,1.0000000000000004,0.1
22,5,2,4.5,1,0.9553775524617552,0.2863438691115653,0.1
22,5,2,5,1,0.993062853521829,0.5571240334044665,0.1
22,2,0,20,1,0.9962995894769238,0.9999999999999998,0.1
22,5,2,5.5,1,0.9180992553725302,0.13547777762033347,0.1
22,5,3,0,1,0.8634371434981366,0.9333660841057523,0.1
22,5,3,0.5,1,0.9285785302504068,0.32769022428865646,0.1
22,5,3,1,1,0.9995818501094932,0.3447660030255201,0.1
22,2,0,21,1,0.9958570112005243,1.0000000000000009,0.1
22,5,3,1.5,1,0.8799533146537482,0.08962661664987695,0.1
22,5,3,2,1,0.9998738673076667,0.45543040299134585,0.1
22,5,3,2.5,1,0.9152145850200198,0.8692354145726965,0.1
22,2,0,22,1,0.9952267637501555,1.0000000000000007,0.1
22,5,3,3,1,0.9971557999777688,0.37872437463792263,0.1
22,5,3,3.5,1,0.997264277990588,0.2400831523172924,0.1
22,5,3,4,1,0.7501001955456477,0.07929922496845768,0.1
22,2,0,23,1,0.994832968845584,1.0000000000000007,0.1
22,5,3,4.5,1,0.9999114214476876,0.3777032293048483,0.1
22,5,3,5,1,0.989451226088561,0.18320568851221417,0.1
22,2,0,24,1,0.9949222917267633,1.0000000000000007,0.1
22,5,3,5.5,1,0.9984766545280737,0.23609395374340209,0.1
22,5,4,0,1,0.9992768178557714,0.4778149752125633,0.1
22,5,4,0.5,1,0.9995683296825927,0.13946547956194186,0.1
22,2,0,25,1,0.9955095040791976,0.9999999999999992,0.1
22,5,4,1,1,0.9944431413057856,0.48653943603625494,0.1
22,5,4,1.5,1,0.9998533565823282,0.21819092000731607,0.1
22,5,4,2,1,0.999735638842514,0.26908055693407795,0.1
22,2,0,26,1,0.9964150334731445,1.0000000000000002,0.1
22,2,0,27,1,0.9973546958285399,1.0000000000000018,0.1
22,2,0,28,1,0.9980601357962535,1.0,0.1
22,2,0,0.0,1,0.8262903013728511,0.9999999999999998,0.1
22,2,0,0.1111111111111111,1,0.8263473099371927,1.0000000000000002,0.1
22,2,0,0.0,1,0.8262903013728511,0.9999999999999998,0.1
22,2,0,0.1111111111111111,1,0.8263473099371927,1.0000000000000002,0.1
22,2,0,0.2222222222222222,1,0.8265610102284909,1.0000000000000007,0.1
22,2,0,29,1,0.9983795666131426,1.0000000000000002,0.1
22,2,0,0.3333333333333333,1,0.8268977213133993,0.9999999999999993,0.1
22,2,0,0.4444444444444444,1,0.8273568400847915,0.9999999999999989,0.1
22,2,0,0.5555555555555556,1,0.8279375558472002,1.0000000000000002,0.1
22,2,0,0.6666666666666666,1,0.8286388530424863,1.0000000000000018,0.1
22,2,0,0.7777777777777777,1,0.8294595144710868,0.999999999999999,0.1
22,2,0,0.8888888888888888,1,0.8303981249350456,0.9999999999999989,0.1
22,2,0,1.0,1,0.831453075579214,1.0000000000000002,0.1
22,2,1,0.0,1,0.8377967190267804,0.9838651674286174,0.1
22,2,1,0.1111111111111111,1,0.8961388092055195,0.8717048777766283,0.1
22,2,1,0.2222222222222222,1,0.8782255693555444,0.9100496824977169,0.1
22,2,1,0.3333333333333333,1,0.8605531919933513,0.9447394410868746,0.1
22,2,1,0.4444444444444444,1,0.8645913326101913,0.9384941115862607,0.1
22,2,1,0.5555555555555556,1,0.8546694839615674,0.9498975814888455,0.1
22,2,1,0.6666666666666666,1,0.8708263954164089,0.9138712025230149,0.1
22,2,1,0.7777777777777777,1,0.8711325783907801,0.9246310691703596,0.1
22,2,1,0.8888888888888888,1,0.8353418374797851,0.9919168306211056,0.1
22,2,1,1.0,1,0.8446023474291205,0.9747784577204203,0.1
22,2,2,0.0,1,0.9624512296740702,0.7174641918671071,0.1
22,2,2,0.1111111111111111,1,0.9130266949308132,0.8200210257297472,0.1
22,2,2,0.2222222222222222,1,0.8375245484966155,0.9783550967642448,0.1
22,2,2,0.3333333333333333,1,0.8559349572803239,0.9457720650198159,0.1
22,2,2,0.4444444444444444,1,0.8791703944030469,0.9001643292637654,0.1
22,2,2,0.5555555555555556,1,0.8951006016481197,0.8557265575637024,0.1
22,2,0,30,1,0.9983145661061135,0.9999999999999991,0.1
22,2,2,0.6666666666666666,1,0.8815487354627839,0.8893253139402507,0.1
22,2,2,0.7777777777777777,1,0.9349241354875517,0.7858052517240375,0.1
22,2,2,0.8888888888888888,1,0.8672916615638269,0.9293472260923143,0.1
22,2,2,1.0,1,0.8597901579950382,0.9506159260483474,0.1
22,2,3,0.0,1,0.9759332017393063,0.49986693495549633,0.1
22,2,3,0.1111111111111111,1,0.9105831786204063,0.8186532322861394,0.1
22,2,1,16,1,0.9933416916142292,0.9589452053996708,0.1
22,2,3,0.2222222222222222,1,0.997702138746859,0.6032121647522606,0.1
22,2,3,0.3333333333333333,1,0.8817062844767091,0.8813361214041184,0.1
22,2,3,0.4444444444444444,1,0.9960634739202918,0.4256247659523028,0.1
22,2,3,0.5555555555555556,1,0.918810151662598,0.796059421709351,0.1
22,2,3,0.6666666666666666,1,0.9613726558566581,0.6933428092421696,0.1
22,2,3,0.7777777777777777,1,0.8579072709313394,0.9429950126129333,0.1
22,2,1,17,1,0.9989959988433844,0.8340624742206632,0.1
22,2,3,0.8888888888888888,1,0.8648780843857915,0.9337192332345067,0.1
22,2,3,1.0,1,0.9361811915748607,0.7782175183707399,0.1
22,2,4,0.0,1,0.9744652594658657,0.6571855593810472,0.1
22,2,4,0.1111111111111111,1,0.9267024857776586,0.7880079249486811,0.1
22,2,4,0.2222222222222222,1,0.9275539122090162,0.7814606752289908,0.1
22,2,4,0.3333333333333333,1,0.9046023063020842,0.8419628573870976,0.1
22,2,1,18,1,0.9954331594742976,0.9913175756076944,0.1
22,2,4,0.4444444444444444,1,0.9994280348518272,0.5249169427454834,0.1
22,2,4,0.5555555555555556,1,0.9943990425099173,0.4843062277270458,0.1
22,2,4,0.6666666666666666,1,0.9382038659910165,0.7558335908159624,0.1
22,2,4,0.7777777777777777,1,0.9089102018890058,0.82524303920142,0.1
22,2,1,19,1,0.9974315280654658,0.9631363366686738,0.1
22,2,4,0.8888888888888888,1,0.8825526551060935,0.8904280541345062,0.1
22,2,4,1.0,1,0.9501132499425944,0.7334817662988631,0.1
22,2,5,0.0,1,0.9593914337865677,0.6892647045510045,0.1
22,2,5,0.1111111111111111,1,0.9582960096142759,0.7037925284730002,0.1
22,2,1,20,1,0.9969918247924989,0.9840136913703992,0.1
22,2,5,0.2222222222222222,1,0.9020137961071403,0.8378845112992831,0.1
22,2,5,0.3333333333333333,1,0.9916400492596433,0.6411046844840447,0.1
22,2,5,0.4444444444444444,1,0.9499513726999546,0.7237683884356694,0.1
22,2,5,0.5555555555555556,1,0.9843369462278807,0.6262733410918849,0.1
22,2,1,21,1,0.998324285478838,0.8919511584892491,0.1
22,2,5,0.6666666666666666,1,0.9977181643318864,0.54946378733413,0.1
22,2,5,0.7777777777777777,1,0.9973249107792458,0.5176543918838975,0.1
22,2,5,0.8888888888888888,1,0.9763219353567363,0.6452345439027943,0.1
22,2,1,22,1,0.9974895483012169,0.9346005434371948,0.1
22,2,5,1.0,1,0.8883092469971238,0.8798060449099131,0.1
22,2,6,0.0,1,0.9961719094672588,0.5111521558782751,0.1
22,2,1,23,1,0.9952182187153541,0.9919321857835045,0.1
