SHAPE,sigma,r,adiabatic_time,resamples,overlap,success_prob,dt
2222222222222222,1.0,0,1.0,1,0.07576652592452317,1.0000000000000049,0.1
2222222222222222,1.0,0,2.0,1,0.1143434827862376,0.9999999999999962,0.1
2222222222222222,1.0,0,3.0,1,0.1892984590226737,0.9999999999999996,0.1
2222222222222222,1.0,0,0.0,1,0.06461811253783592,0.9999999999999999,0.1
2222222222222222,1.0,0,4.0,1,0.29811550344214693,1.0000000000000049,0.1
2222222222222222,1.0,1,1.0,1,0.11219021614286671,0.6244530076412969,0.1
2222222222222222,1.0,0,5.0,1,0.4172776822185919,0.9999999999999999,0.1
2222222222222222,2.0,0,1.0,1,0.07576652592452317,1.0000000000000049,0.1
2222222222222222,2.0,0,2.0,1,0.1143434827862376,0.9999999999999962,0.1
2222222222222222,1.0,1,2.0,1,0.23373285693672077,0.4871030573788689,0.1
2222222222222222,2.0,0,4.0,1,0.29811550344214693,1.0000000000000049,0.1
2222222222222222,2.0,0,3.0,1,0.1892984590226737,0.9999999999999996,0.1
2222222222222222,1.0,1,3.0,1,0.245324528441297,0.7713054680217692,0.1
2222222222222222,2.0,0,0.0,1,0.06461811253783592,0.9999999999999999,0.1
2222222222222222,1.0,2,1.0,1,0.23706348992018192,0.28111869824387237,0.1
2222222222222222,1.0,1,4.0,1,0.4435712380724689,0.5874959942197157,0.1
2222222222222222,2.0,1,1.0,1,0.13739940680911883,0.5075241017150628,0.1
2222222222222222,2.0,1,2.0,1,0.22317687253672186,0.4085207908596192,0.1
2222222222222222,1.0,1,5.0,1,0.48319556384392326,0.750458321115177,0.1
2222222222222222,1.0,0,10.0,1,0.70435641768857,0.9999999999999981,0.1
2222222222222222,1.0,2,2.0,1,0.1884602770054711,0.5350430313975575,0.1
2222222222222222,1.0,1,0.0,1,0.08518267398785882,0.5881938670402247,0.1
2222222222222222,2.0,1,3.0,1,0.26843189869633666,0.6881989738162879,0.1
2222222222222222,2.0,1,4.0,1,0.5145903975131593,0.4949800666148426,0.1
2222222222222222,1.0,2,3.0,1,0.33511078497298186,0.5194456186411814,0.1
2222222222222222,1.0,3,1.0,1,0.35123889768897726,0.19541461940038785,0.1
2222222222222222,1.0,2,4.0,1,0.36726109915628113,0.8046692862881626,0.1
2222222222222222,2.0,2,1.0,1,0.28315509883695766,0.24919555809452626,0.1
2222222222222222,1.0,3,2.0,1,0.3516143257184544,0.2889919911853986,0.1
2222222222222222,2.0,2,2.0,1,0.39085378931509857,0.2630263740422364,0.1
2222222222222222,2.0,1,0.0,1,0.12846729964913758,0.5026338896357123,0.1
2222222222222222,2.0,2,3.0,1,0.45586192712216794,0.40522389483277377,0.1
2222222222222222,1.0,1,10.0,1,0.7223577152036872,0.9585249506692558,0.1
2222222222222222,1.0,2,5.0,1,0.6052879612650842,0.6825398289921732,0.1
2222222222222222,1.0,3,3.0,1,0.523769259319229,0.338502559985831,0.1
2222222222222222,2.0,2,4.0,1,0.5661893498989253,0.4596785621093241,0.1
2222222222222222,1.0,4,1.0,1,0.3782999233874111,0.18545538560237895,0.1
2222222222222222,1.0,3,4.0,1,0.36116136759992873,0.7411479346434889,0.1
2222222222222222,1.0,2,0.0,1,0.23500896792370352,0.2534465952954556,0.1
2222222222222222,2.0,3,1.0,1,0.382581999893944,0.1826094353220441,0.1
2222222222222222,2.0,3,2.0,1,0.29240206521796686,0.3622424071973138,0.1
2222222222222222,1.0,4,2.0,1,0.2623926132415876,0.4040599451981786,0.1
2222222222222222,2.0,3,3.0,1,0.44245330572471625,0.3857193259208812,0.1
2222222222222222,1.0,5,1.0,1,0.29808886229958137,0.2339255110370967,0.1
2222222222222222,1.0,4,3.0,1,0.2351021541974212,0.7405285439339794,0.1
2222222222222222,2.0,3,4.0,1,0.6020061391261851,0.4486728713655978,0.1
2222222222222222,2.0,2,0.0,1,0.15693441728655227,0.3802531415767811,0.1
2222222222222222,1.0,3,5.0,1,0.44080762584837263,0.8608692234174132,0.1
2222222222222222,1.0,2,10.0,1,0.7425280452897018,0.863224639984833,0.1
2222222222222222,2.0,4,1.0,1,0.45993632765084785,0.145944211085637,0.1
2222222222222222,1.0,4,4.0,1,0.40509355565638405,0.6808676399081142,0.1
2222222222222222,2.0,4,2.0,1,0.5102022955219833,0.20700189174960196,0.1
2222222222222222,1.0,5,2.0,1,0.22599473060331093,0.45265394976980017,0.1
2222222222222222,1.0,3,0.0,1,0.11198386874933698,0.5347337605417205,0.1
2222222222222222,1.0,0,9.0,1,0.6826586083404257,0.9999999999999964,0.1
2222222222222222,1.0,0,6.0,1,0.5198353346487089,1.0000000000000027,0.1
2222222222222222,1.0,6,1.0,1,0.26076920275363696,0.261271873511489,0.1
2222222222222222,2.0,4,3.0,1,0.6190521916186363,0.28232662138426645,0.1
2222222222222222,1.0,0,7.0,1,0.5957134657347533,0.9999999999999956,0.1
2222222222222222,2.0,0,6.0,1,0.5198353346487089,1.0000000000000027,0.1
2222222222222222,1.0,5,3.0,1,0.41081745392024527,0.4298191570980021,0.1
2222222222222222,2.0,4,4.0,1,0.7600592033004904,0.356552793139155,0.1
2222222222222222,1.0,0,8.0,1,0.648151857208357,0.9999999999999991,0.1
2222222222222222,2.0,5,2.0,1,0.5697189646614621,0.18324015864907756,0.1
2222222222222222,1.0,6,2.0,1,0.309202803410049,0.3389478905112026,0.1
2222222222222222,2.0,5,1.0,1,0.6428379366117679,0.10663745770203521,0.1
2222222222222222,2.0,3,0.0,1,0.2582487531435,0.22572923855393268,0.1
2222222222222222,1.0,5,4.0,1,0.45731496225978086,0.5972247200518104,0.1
