SHAPE,sigma,r,adiabatic_time,resamples,overlap,success_prob,dt
22,10,1,0,5,0.9426764225077202,0.9518485809044663,0.1
22,1,0,6,5,0.9996379949942527,0.9999999999999996,0.1
22,1,1,6,5,0.9996809828216904,0.9991902441974054,0.1
22,1,2,6,15,0.9997937118738901,0.9986633060883295,0.1
22,1,3,6,15,0.9998360035784902,0.9986375181117597,0.1
22,1,4,6,15,0.999860079324012,0.9986833227996887,0.1
22,1,5,6,15,0.9998852974347558,0.998636805533617,0.1
22,2,2,6,15,0.9999295669536541,0.9986430292976737,0.1
22,2,2,6,15,0.9999200140809584,0.9986536772560066,0.1
22,2,1,6,15,0.9997913768988541,0.9991562094829624,0.1
22,2,2,6,15,0.9998866270571667,0.998353717266479,0.1
22,2,2,6,15,0.9999005344619756,0.9985146198754807,0.1
22,2,2,6,100,0.9998877799983917,0.9986095698385651,0.1
22,2,3,6,100,0.9999294882610898,0.9985736814124306,0.1
22,3,1,6,50,0.9998314736416509,0.9986957354743988,0.1
22,4,1,6,50,0.9998176117701651,0.9989174836017004,0.1
22,2.5,2,6,50,0.999900702148104,0.9985017467830547,0.1
22,2.5,2,6,50,0.9998868034385622,0.9986813530929777,0.1
22,2.5,2,6,50,0.999894891015901,0.9986152950539124,0.1
22,2.5,2,6,50,0.9999062684052724,0.9985382381319964,0.1
22,2.5,2,6,50,0.9999043675834338,0.9985785588949867,0.1
22,1,4,6,50,0.9998861050992646,0.9986870575934446,0.1
22,1,5,6,50,0.9999103538562651,0.9986787373832015,0.1
22,2,2,6,50,0.9999026620733592,0.9986825948713565,0.1
22,2,2,6,100,0.9998967519214847,0.998763451781108,0.1
22,2,2,6,100,0.9999081498008436,0.9986075776128475,0.1
22,4,1,6,50,0.9998324289680837,0.9989034260341261,0.1
22,4,2,6,50,0.9999011917098107,0.9985158623087628,0.1
22,8,1,0,50,0.9481932477515962,0.9463122975454543,0.1
22,8,3,0,10,0.9932215528942093,0.9024542011949768,0.1
22,8,5,0,10,0.9976592401713588,0.898349129818925,0.1
22,8,6,0,10,0.9992182028615242,0.8969786852264034,0.1
44,8,0,0,10,0.841519445765513,1.0,0.1
44,8,0,39,10,0.9998974270274602,1.0,0.1
44,8,0,39.1,10,0.9999037595671029,1.0000000000000002,0.1
44,8,1,10.3,10,0.9994213375425901,0.9939625549820432,0.1
44,8,2,10.3,10,0.9997340027350788,0.9931705337820116,0.1
44,8,3,10.3,10,0.9998955082146033,0.9938549793440367,0.1
44,8,3,10.3,10,0.9997095638161367,0.9937626070111858,0.1
44,8,1,19.8,10,0.9998087281556605,0.9968072471721149,0.1
44,8,2,19.8,10,0.999876427571826,0.9936622004685236,0.1
44,4,3,19.8,10,0.999943534063937,0.994096648167666,0.1
44,4,2,19.8,10,0.9999202679354753,0.9942921131835724,0.1
44,4,1,19.8,10,0.9998364774220315,0.9952147018226936,0.1
44,4,1,19.8,50,0.9997815208539607,0.9952624556658554,0.1
44,4,2,19.8,50,0.9998740429674484,0.9936386301704931,0.1
44,4,0,39,50,0.9998974270274602,1.0,0.1
44,4,0,29.5,50,0.9998460284282571,0.9999999999999994,0.1
44,2,1,29.5,25,0.9999082951823804,0.9952069890172357,0.1
44,2,1,29.5,100,0.9999091317457586,0.9959525933138837,0.1
44,4,1,29.5,100,0.9999211669636942,0.994961266966306,0.1
44,8,1,29.5,100,0.9999244453260321,0.9950520434593236,0.1
44,2,2,19.8,10,0.9998182335041987,0.9941547092178933,0.1
44,2,2,19.8,20,0.9998200187141895,0.9942489450508575,0.1
44,2,3,19.8,20,0.9999193426451509,0.9947835042841895,0.1
44,4,1,19.8,20,0.9997223741522548,0.9956975468760252,0.1
44,4,2,19.8,20,0.9998882355907757,0.9937626591013548,0.1
44,4,2,19.8,20,0.9998547516071776,0.9939955962474782,0.1
44,4,3,19.8,20,0.9999436173177254,0.9946257270497478,0.1
44,8,1,19.8,20,0.9997846906103449,0.9945617886191492,0.1
44,8,2,19.8,20,0.9998764204573514,0.9943919328314306,0.1
44,8,2,19.8,20,0.9998719102812483,0.9954965749260531,0.1
44,8,3,19.8,20,0.9999126726158741,0.9947825114209778,0.1
44,2,3,10.3,20,0.9996049819200062,0.9935154321111889,0.1
44,2,4,10.3,20,0.9996154317866335,0.994251319343888,0.1
44,2,5,10.3,20,0.9996705755513292,0.994001922518637,0.1
44,4,3,10.3,20,0.9998699918241827,0.9934748478132932,0.1
44,4,4,10.3,20,0.9999576621415275,0.9938123382925899,0.1
44,4,3,10.3,20,0.9998676170837979,0.9938194160215444,0.1
44,8,3,10.3,20,0.9998074551503868,0.9938218609407192,0.1
44,8,3,10.3,20,0.9997646057393574,0.9937082592799332,0.1
44,8,4,10.3,20,0.9998958136133652,0.9938768357602932,0.1
44,8,4,10.3,20,0.9998518519602784,0.993723144320763,0.1
44,8,5,10.3,20,0.9999410615796823,0.993981559422784,0.1
88,8,0,35.9,10,0.9995650745735486,1.0,0.1
88,2,1,35.9,10,0.9996613957863869,0.9740054481340548,0.1
88,2,3,35.9,10,0.9997647850233311,0.9785499365445448,0.1
88,2,4,35.9,10,0.9997404482023665,0.9788349022098193,0.1
88,2,5,35.9,10,0.9998313409940182,0.9807850304312634,0.1
88,2,6,35.9,10,0.9998658024278188,0.9793766457638837,0.1
88,4,1,35.9,10,0.9996801423475475,0.9770780938469162,0.1
88,4,2,35.9,10,0.9998235825765459,0.9721107721778574,0.1
88,4,3,35.9,10,0.9999282343998201,0.9788716462080128,0.1
88,8,1,35.9,10,0.9998215709242173,0.9773067876486604,0.1
88,8,2,35.9,10,0.999907193987866,0.9733469007988621,0.1
22,2,1,0,10,0.9301514127202273,0.9644555651264167,0.1
22,2,2,0,10,0.9737348747588167,0.920779625769892,0.1
22,2,2,0,10,0.9611664967479389,0.933299928705949,0.1
22,2,2,0,10,0.9638888624525924,0.9307605951444136,0.1
22,2,2,0,10,0.9783784850071252,0.9166608115705888,0.1
22,2,2,0,10,0.9835437820887498,0.9116067357267437,0.1
22,2,2,0,10,0.9811660408597258,0.9132381808374463,0.1
22,1,1,0,100,0.9197590084224951,0.9751032421727455,0.1
22,1,1,0,100,0.9200037598654051,0.9750374479065537,0.1
22,1,1,0,100,0.9226247649960431,0.9721422412416252,0.1
22,1,6,0,10,0.9748190823951142,0.9198117523522925,0.1
22,1,6,0,10,0.9750298250808213,0.9144312688801852,0.1
