1,2,3,4,5,10,15
0.9243876464323749,0.9175704989154013,0.9229074889867841,0.9364908503767492,0.9385964912280702,0.9366812227074236,0.9326086956521739
0.913946587537092,0.9275653923541247,0.9266331658291457,0.9871244635193133,0.9957035445757251,0.9978563772775991,0.9978331527627302
0.9710610932475884,0.9823594266813671,0.9826652221018418,0.9850107066381156,0.9817987152034261,0.9881081081081081,0.9869706840390879
0.9273461150353178,0.9307535641547862,0.9514462809917356,0.961456102783726,0.9870550161812298,0.9978213507625272,0.9955898566703418
0.884313725490196,0.9056974459724951,0.9274770173646578,0.9817400644468314,0.9879649890590809,0.9880823401950163,0.9879912663755459
0.8689057421451788,0.8982869379014989,0.8571428571428571,0.8717391304347826,0.8673913043478261,0.8975188781014024,0.8677777777777778
0.42303664921465967,0.4410844629822732,0.4722513089005236,0.459601259181532,0.45584988962472406,0.48869752421959095,0.47902869757174393
0.9247202441505595,0.9901960784313726,0.9812362030905077,0.9817400644468314,0.9923747276688453,0.9827027027027027,0.987885462555066
0.9798301486199575,0.9785867237687366,0.9777306468716861,0.9857299670691547,0.9934138309549945,0.9911894273127754,0.9922566371681416
0.9446808510638298,0.939799331103679,0.9606986899563319,0.9558189655172413,0.9486899563318777,0.9582417582417583,0.9487459105779716
0.8194308145240432,0.876278118609407,0.9141630901287554,0.9193548387096774,0.9304347826086956,0.9162132752992383,0.9168490153172867
0.9592711682743837,0.9715846994535519,0.973655323819978,0.9631696428571429,0.9693654266958425,0.9804772234273319,0.971677559912854
0.9134328358208955,0.9819915254237288,0.9890470974808324,0.9946351931330472,0.9967602591792657,1.0,0.9989071038251366
0.49607843137254903,0.5,0.49742002063983487,0.5197018104366348,0.5338983050847458,0.5210176991150443,0.5451541850220264
0.9863874345549738,1.0,1.0,1.0,0.9977949283351709,1.0,1.0
0.9210810810810811,0.9411764705882353,0.932967032967033,0.9398496240601504,0.9487459105779716,0.9261672095548317,0.9395248380129589
0.9018830525272548,0.9977949283351709,0.996742671009772,0.9989094874591058,0.9956616052060737,1.0,0.9989270386266095
0.946751863684771,0.9629237288135594,0.9540598290598291,0.9534391534391534,0.9550321199143469,0.9711431742508324,0.9606986899563319
0.9686147186147186,0.9758241758241758,0.9684439608269858,0.9757975797579758,0.9701492537313433,0.9748908296943232,0.9697648376259799
0.9678456591639871,0.9893162393162394,0.9818376068376068,0.9732047159699893,0.9840595111583422,0.9889624724061811,0.9832402234636871
0.9697601668404588,0.9790055248618784,0.9924487594390508,0.9945945945945946,0.9945414847161572,0.9913885898815931,0.9978586723768736
0.938753959873284,0.950682056663169,0.9775401069518717,0.9748633879781421,0.9744680851063829,0.9770491803278688,0.9826652221018418
