1,2,3,4,5,10,15
0.8983895344692653,0.9520491677287137,0.9810824775571958,0.9791299506569558,0.9771823772298944,0.9974774559264645,0.9982035474656269
0.9196538609455781,0.9299216920236181,0.9824126819264274,0.989478085341223,0.8841315258567026,0.9987259494504368,0.9355011633763589
0.7628122784683974,0.9253419644875575,0.9506935410088914,0.998175651239077,0.9849578114190986,0.9905694069152813,0.997474117189101
0.9157131111257071,0.987351375695193,0.9972798248291261,0.9976552359075295,0.9914952401923949,0.9910043626891208,0.9974715209164337
0.9357480525947662,0.9082189154871352,0.9398558488129183,0.9793392228609309,0.9965775091566594,0.8683650284992521,0.9522599145412786
0.9904357963536939,0.9958202061897162,0.9880735549973005,0.9764871323561707,0.9939881072275486,0.9927231437196773,0.9924010964782678
0.8838871160605261,0.9801761013754654,0.993451995237092,0.9467074207592837,0.9876576171046162,0.9956367331872874,0.9981788919769904
0.9677375517598695,0.9024666664902984,0.976991758716014,0.994907510866685,0.93842649500673,0.9885021667382761,0.9814667158332148
0.9061801666057147,0.994776316924381,0.9833831330001391,0.9687162306415887,0.9969037702430907,0.9974503696396267,0.8162574454101374
0.9782592236893263,0.9008275219522278,0.9743050955491598,0.9739689567898181,0.9708957026646549,0.9923136568227854,0.9749853334671853
0.9077229244012424,0.9323047082321998,0.9733248738666548,0.9943585471765765,0.9776023093476934,0.9981844034505496,0.9963874028694985
0.8811538392508189,0.9018389133159336,0.9498736530532333,0.7975419832136609,0.9460733827767817,0.9958007896547129,0.9792114907340506

